0 min;;10 min;;20 min;;30 min;;40 min;;50 min;;60 min;;90 min;;120 min;;
Long.de onda (nm);Abs;Long.de onda (nm);Abs;Long.de onda (nm);Abs;Long.de onda (nm);Abs;Long.de onda (nm);Abs;Long.de onda (nm);Abs;Long.de onda (nm);Abs;Long.de onda (nm);Abs;Long.de onda (nm);Abs;
251,9932098;0,1690628827;251,9932098;0,1052129418;251,9932098;0,06119164452;251,9932098;0,03753179312;251,9932098;0,02209635265;251,9932098;0,01595044322;251,9932098;0,02962842397;251,9932098;0,005674538668;251,9932098;0,05090782046;
251,0090027;0,1735481471;251,0090027;0,1124042869;251,0090027;0,07126245648;251,0090027;0,04707485065;251,0090027;0,03226030618;251,0090027;0,02508740313;251,0090027;0,03763106093;251,0090027;0,01494242717;251,0090027;0,06111904979;
249,9852905;0,1840172261;249,9852905;0,1294156313;249,9852905;0,09021563083;249,9852905;0,06823240966;249,9852905;0,05138820782;249,9852905;0,04531895742;249,9852905;0,05745346844;249,9852905;0,03410675377;249,9852905;0,08199819922;
249,0008392;0,1950821131;249,0008392;0,1420108676;249,0008392;0,105555661;249,0008392;0,08335291594;249,0008392;0,06918470562;249,0008392;0,06019903719;249,0008392;0,07383146882;249,0008392;0,04929628223;249,0008392;0,100468792;
248,0163422;0,20663625;248,0163422;0,1571632475;248,0163422;0,1214304864;248,0163422;0,1017300263;248,0163422;0,08516510576;248,0163422;0,07961172611;248,0163422;0,0918796435;248,0163422;0,06783083081;248,0163422;0,1207312122;
246,9923248;0,2147105187;246,9923248;0,1692165285;246,9923248;0,1385641545;246,9923248;0,1181637272;246,9923248;0,1020813659;246,9923248;0,09442795068;246,9923248;0,1083278582;246,9923248;0,08459848911;246,9923248;0,1397142857;
246,0075684;0,2199494988;246,0075684;0,1807293892;246,0075684;0,1526532024;246,0075684;0,1303275228;246,0075684;0,1144034043;246,0075684;0,1063171327;246,0075684;0,12079449;246,0075684;0,09437290579;246,0075684;0,1510686874;
244,9833832;0,2354561687;244,9833832;0,2026824802;244,9833832;0,1768662632;244,9833832;0,1567550302;244,9833832;0,144023478;244,9833832;0,1356901228;244,9833832;0,149408862;244,9833832;0,120406881;244,9833832;0,1827247441;
243,9984894;0,2494043708;243,9984894;0,2228668183;243,9984894;0,200872466;243,9984894;0,1814398915;243,9984894;0,1677606404;243,9984894;0,1619667411;243,9984894;0,1743997782;243,9984894;0,1475940943;243,9984894;0,2124795467;
243,0134735;0,2592871487;243,0134735;0,2424142808;243,0134735;0,2284044921;243,0134735;0,2114695311;243,0134735;0,1941377372;243,0134735;0,1874688715;243,0134735;0,2018319815;243,0134735;0,1759011447;243,0134735;0,2393884659;
241,9889526;0,2657140493;241,9889526;0,2579376996;241,9889526;0,2484111935;241,9889526;0,2296585739;241,9889526;0,2156075537;241,9889526;0,2048500478;241,9889526;0,2222718298;241,9889526;0,1918049604;241,9889526;0,261457026;
241,0037994;0,2704536021;241,0037994;0,2752549946;241,0037994;0,2644994557;241,0037994;0,2504058778;241,0037994;0,2344059944;241,0037994;0,2249107212;241,0037994;0,241127789;241,0037994;0,2115753144;241,0037994;0,2840793133;
240,0184937;0,2793678641;240,0184937;0,2962455451;240,0184937;0,2944982648;240,0184937;0,2757694423;240,0184937;0,2589988708;240,0184937;0,2524527907;240,0184937;0,2695738375;240,0184937;0,2390987277;240,0184937;0,3160425127;
238,9937286;0,2867621779;238,9937286;0,3145567477;238,9937286;0,3177565932;238,9937286;0,3027554452;238,9937286;0,2893091142;238,9937286;0,2805192471;238,9937286;0,2947489917;238,9937286;0,2645037174;238,9937286;0,3399147689;
238,0082703;0,294470638;238,0082703;0,3339353204;238,0082703;0,3416856825;238,0082703;0,3277552426;238,0082703;0,3112871051;238,0082703;0,3029634058;238,0082703;0,320194602;238,0082703;0,287574023;238,0082703;0,3699731827;
236,9832916;0,3026971519;236,9832916;0,349267751;236,9832916;0,3598544598;236,9832916;0,3484025002;236,9832916;0,3328337669;236,9832916;0,3212129772;236,9832916;0,3407073021;236,9832916;0,3072184622;236,9832916;0,3918296993;
235,9976196;0,3113244772;235,9976196;0,3653230667;235,9976196;0,3776606619;235,9976196;0,3643527925;235,9976196;0,348685801;235,9976196;0,3409769237;235,9976196;0,3584091067;235,9976196;0,327526778;235,9976196;0,4078860283;
235,0119019;0,3197636306;235,0119019;0,378187269;235,0119019;0,3942039013;235,0119019;0,3822994828;235,0119019;0,3672297597;235,0119019;0,3559004664;235,0119019;0,3736542463;235,0119019;0,3422047794;235,0119019;0,4261998832;
233,9866486;0,3267569244;233,9866486;0,3870241046;233,9866486;0,4065270424;233,9866486;0,3920844197;233,9866486;0,3773955405;233,9866486;0,367482692;233,9866486;0,3864431083;233,9866486;0,3532024622;233,9866486;0,4414883256;
233,0007172;0,334930867;233,0007172;0,3966010809;233,0007172;0,414298445;233,0007172;0,4003607929;233,0007172;0,3857869804;233,0007172;0,3768004477;233,0007172;0,3968214691;233,0007172;0,3619372845;233,0007172;0,4512434602;
232,01474;0,3450737;232,01474;0,4034365714;232,01474;0,421251595;232,01474;0,4101389349;232,01474;0,393487066;232,01474;0,3852889836;232,01474;0,4047462344;232,01474;0,3703798056;232,01474;0,4626921713;
230,9891815;0,3531607091;230,9891815;0,4082589746;230,9891815;0,426181078;230,9891815;0,4143125415;230,9891815;0,3974995613;230,9891815;0,3876695633;230,9891815;0,4079115391;230,9891815;0,3740966618;230,9891815;0,4657676816;
230,003006;0,3609043956;230,003006;0,4112423658;230,003006;0,428504616;230,003006;0,4148173034;230,003006;0,3994282484;230,003006;0,3890704811;230,003006;0,4100335836;230,003006;0,3745554686;230,003006;0,4699812531;
229,0167236;0,3665088117;229,0167236;0,4098874927;229,0167236;0,4239510894;229,0167236;0,4104604721;229,0167236;0,3949574828;229,0167236;0,3852280676;229,0167236;0,4057619274;229,0167236;0,3727205396;229,0167236;0,4686751962;
227,990921;0,3711657226;227,990921;0,4087942839;227,990921;0,4188140929;227,990921;0,4047064185;227,990921;0,388792038;227,990921;0,3801699579;227,990921;0,400991559;227,990921;0,3657807708;227,990921;0,4643586874;
227,0044556;0,3788339794;227,0044556;0,4066382945;227,0044556;0,4142809212;227,0044556;0,4009581804;227,0044556;0,3836673498;227,0044556;0,3752681613;227,0044556;0,3957862556;227,0044556;0,3624078631;227,0044556;0,4653945565;
226,0179443;0,3888249695;226,0179443;0,4063396156;226,0179443;0,408246249;226,0179443;0,3959904611;226,0179443;0,3784998059;226,0179443;0,3688879013;226,0179443;0,3911868632;226,0179443;0,3555262983;226,0179443;0,4758916497;
224,9918671;0,3951976597;224,9918671;0,4037950039;224,9918671;0,4018583894;224,9918671;0,387160331;224,9918671;0,3694489002;224,9918671;0,3614936173;224,9918671;0,387912631;224,9918671;0,3487825096;224,9918671;0,4861142337;
224,0051422;0,4180281162;224,0051422;0,4028383493;224,0051422;0,398594588;224,0051422;0,3834514618;224,0051422;0,3664325476;224,0051422;0,3599366844;224,0051422;0,3836382031;224,0051422;0,3499040306;224,0051422;0,5109559894;
223,0183868;0,4248227179;223,0183868;0,3982860148;223,0183868;0,3912662566;223,0183868;0,3773251772;223,0183868;0,3543736935;223,0183868;0,3448678255;223,0183868;0,3711544275;223,0183868;0,3386724889;223,0183868;0,536558032;
221,9920197;0,4314076602;221,9920197;0,3952680826;221,9920197;0,3818627298;221,9920197;0,3675785661;221,9920197;0,352175802;221,9920197;0,3383389711;221,9920197;0,3641706407;221,9920197;0,3256742954;221,9920197;0,5840402246;
221,0050659;0,4291500449;221,0050659;0,3937188089;221,0050659;0,3690906763;221,0050659;0,3565914631;221,0050659;0,3374438882;221,0050659;0,3264462054;221,0050659;0,3543366194;221,0050659;0,3176044822;221,0050659;0,6249214411;
220,0179901;0,4418420792;220,0179901;0,3903283477;220,0179901;0,3711512685;220,0179901;0,35158059;220,0179901;0,3330190778;220,0179901;0,3187140822;220,0179901;0,348978281;220,0179901;0,3114911616;220,0179901;0,6694483757;
218,991394;0,4498007298;218,991394;0,3864257038;218,991394;0,3526473939;218,991394;0,342612505;218,991394;0,3194034398;218,991394;0,3104140162;218,991394;0,3381746411;218,991394;0,2956086099;218,991394;0,7044981122;
218,0041809;0,4333361387;218,0041809;0,360897094;218,0041809;0,3296489418;218,0041809;0,3161814511;218,0041809;0,295915395;218,0041809;0,2833510935;218,0041809;0,3112570941;218,0041809;0,2695704103;218,0041809;0,7397658229;
217,016861;0,4243218303;217,016861;0,3538734913;217,016861;0,3269048035;217,016861;0,3146910667;217,016861;0,2832368016;217,016861;0,2646641135;217,016861;0,2957973778;217,016861;0,2575621605;217,016861;0,7712705135;
215,9900208;0,4460622966;215,9900208;0,3596692383;215,9900208;0,3167573512;215,9900208;0,3121757209;215,9900208;0,2881270945;215,9900208;0,2674449384;215,9900208;0,3029193878;215,9900208;0,2624058425;215,9900208;0,8033388257;
215,002533;0,4490511417;215,002533;0,3608336151;215,002533;0,3263831437;215,002533;0,3048373461;215,002533;0,2846786976;215,002533;0,2700552642;215,002533;0,3003571332;215,002533;0,2609723508;215,002533;0,8331596851;
214,0149994;0,4500571191;214,0149994;0,3649851084;214,0149994;0,3252313435;214,0149994;0,3142635822;214,0149994;0,2889315784;214,0149994;0,2716093659;214,0149994;0,3067234755;214,0149994;0,2534946203;214,0149994;0,8694775701;
212,9878693;0,4586121738;212,9878693;0,3800136447;212,9878693;0,3273395598;212,9878693;0,3130057752;212,9878693;0,2935989499;212,9878693;0,2747926712;212,9878693;0,3072279692;212,9878693;0,2601625919;212,9878693;0,9079144001;
212,0001678;0,4770767093;212,0001678;0,3963667452;212,0001678;0,3433322012;212,0001678;0,3258194923;212,0001678;0,3071893752;212,0001678;0,2910173833;212,0001678;0,3263506293;212,0001678;0,280270189;212,0001678;0,9463760853;
211,0123749;0,50894171;211,0123749;0,4363208711;211,0123749;0,3814272285;211,0123749;0,3682062328;211,0123749;0,3431311846;211,0123749;0,3194083273;211,0123749;0,3477887809;211,0123749;0,3055197895;211,0123749;0,9703115821;
209,9849854;0,5493602753;209,9849854;0,4793720245;209,9849854;0,4302814901;209,9849854;0,4007602036;209,9849854;0,3885847926;209,9849854;0,3598602116;209,9849854;0,3901976049;209,9849854;0,3362258077;209,9849854;1,001091719;
208,9970398;0,5716711879;208,9970398;0,5347294211;208,9970398;0,4806831479;208,9970398;0,4686458111;208,9970398;0,4388293028;208,9970398;0,413872242;208,9970398;0,4394930303;208,9970398;0,3851883709;208,9970398;1,055137873;
208,0090027;0,6587815881;208,0090027;0,6205837727;208,0090027;0,5741642118;208,0090027;0,5488079786;208,0090027;0,5243517756;208,0090027;0,4993457496;208,0090027;0,51679039;208,0090027;0,4613234997;208,0090027;1,102507949;
206,9813843;0,7161453366;206,9813843;0,7270056009;206,9813843;0,6583126783;206,9813843;0,6693806052;206,9813843;0,6158744097;206,9813843;0,5862267017;206,9813843;0,6255429387;206,9813843;0,5412148833;206,9813843;1,175504446;
205,9932098;0,7955583334;205,9932098;0,822758913;205,9932098;0,7857950926;205,9932098;0,7731094956;205,9932098;0,7316247821;205,9932098;0,7152030468;205,9932098;0,7343318462;205,9932098;0,6513010859;205,9932098;1,271875978;
205,0049286;0,8851393461;205,0049286;0,9679352045;205,0049286;0,9527151585;205,0049286;0,8898053765;205,0049286;0,9067482948;205,0049286;0,8498908281;205,0049286;0,8722653985;205,0049286;0,7935581207;205,0049286;1,467715621;
204,0166016;1,017434955;204,0166016;1,11170125;204,0166016;1,120342135;204,0166016;1,058972239;204,0166016;1,001156807;204,0166016;0,9980416894;204,0166016;1,056424975;204,0166016;0,9439715147;204,0166016;1,615749598;
202,9886017;1,189063907;202,9886017;1,268397808;202,9886017;1,290409803;202,9886017;1,22162354;202,9886017;1,207176089;202,9886017;1,155562162;202,9886017;1,26368928;202,9886017;1,133351803;202,9886017;1,780033827;
202,0001221;1,608239174;202,0001221;1,493328452;202,0001221;1,278689146;202,0001221;1,398858309;202,0001221;1,30955565;202,0001221;1,290308118;202,0001221;1,255486846;202,0001221;1,158473611;202,0001221;2,027805328;
201,0115509;1,321341395;201,0115509;1,448657274;201,0115509;1,224054933;201,0115509;1,406704545;201,0115509;1,24546659;201,0115509;1,355665207;201,0115509;1,013674736;201,0115509;1,187444806;201,0115509;2,439452648;
199,9833527;1,186667681;199,9833527;0,9944127798;199,9833527;1,314757466;199,9833527;1,045531511;199,9833527;1,719967127;199,9833527;0,9743542075;199,9833527;1,539169788;199,9833527;1,199470639;199,9833527;2,128163815;

0 min;
0 min
Tiempo Colección:12-07-2018 11:44:16
Nombre Operador  :
Scan Versión 5.0.0.999
Lista Parámetros :
Instrumento  Cary 60
Versión Instrumento  2,00
Inicio (nm)  800,0
Parar (nm)  200,0
Modo X  Nanómetros
Modo Y  Abs
Vel. Barrido UV-Vis (nm/min)  4800,00
Intervalo Datos UV-Vis (nm)  1,00
Tiempo Prom. (seg) UV-Vis  0,0125
Modo de haz  Haz Doble
Corrección Línea Base  Encen.
Tipo Línea Base  Corrección de Línea Base
Nombre Archivo Línea Base  C:\Users\Leiva-Urzúa\Desktop\JM Leon\nuevos\catalisis\pst-20kd- ph7\lbasepstau.CSW
Nombre Archivo Línea Base Patrón Ref
Modo Ciclo  Apag.
Bitacora de Método......:
Nombre Método    :
Fecha/Hora Informe:12-07-2018 10:35:42
Modificaciones Método:
Common Interval nm Cambiado:12-07-2018 11:11:46, Viejo:     5,00, Nuevo:     1,00
Baseline Correction Cambiado:12-07-2018 11:11:46, Viejo:0, Nuevo:1
Baseline file Cambiado:12-07-2018 11:43:00, Viejo:C:\Users\Leiva-Urzúa\Desktop\JM Leon\nuevos\catalisis\pvp-ph7\lbasepvpauo.CSW, Nuevo:C:\Users\Leiva-Urzúa\Desktop\JM Leon\nuevos\catalisis\pst-20kd- ph7\lbasepstau.CSW
Final Modificaciones Método
<Longitud de onda actual> , 227,0

10 min;
10 min
Tiempo Colección:12-07-2018 11:55:11
Nombre Operador  :
Scan Versión 5.0.0.999
Lista Parámetros :
Instrumento  Cary 60
Versión Instrumento  2,00
Inicio (nm)  800,0
Parar (nm)  200,0
Modo X  Nanómetros
Modo Y  Abs
Vel. Barrido UV-Vis (nm/min)  4800,00
Intervalo Datos UV-Vis (nm)  1,00
Tiempo Prom. (seg) UV-Vis  0,0125
Modo de haz  Haz Doble
Corrección Línea Base  Encen.
Tipo Línea Base  Corrección de Línea Base
Nombre Archivo Línea Base  C:\Users\Leiva-Urzúa\Desktop\JM Leon\nuevos\catalisis\pst-20kd- ph7\lbasepstau.CSW
Nombre Archivo Línea Base Patrón Ref
Modo Ciclo  Apag.
Bitacora de Método......:
Nombre Método    :
Fecha/Hora Informe:12-07-2018 10:35:42
Modificaciones Método:
Common Interval nm Cambiado:12-07-2018 11:11:46, Viejo:     5,00, Nuevo:     1,00
Baseline Correction Cambiado:12-07-2018 11:11:46, Viejo:0, Nuevo:1
Baseline file Cambiado:12-07-2018 11:43:00, Viejo:C:\Users\Leiva-Urzúa\Desktop\JM Leon\nuevos\catalisis\pvp-ph7\lbasepvpauo.CSW, Nuevo:C:\Users\Leiva-Urzúa\Desktop\JM Leon\nuevos\catalisis\pst-20kd- ph7\lbasepstau.CSW
Baseline file Cambiado:12-07-2018 11:46:16, Viejo:C:\Users\Leiva-Urzúa\Desktop\JM Leon\nuevos\catalisis\pst-20kd- ph7\lbasepstau.CSW, Nuevo:C:\Users\Leiva-Urzúa\Desktop\JM Leon\nuevos\catalisis\pvp-ph7\lbasepvpauo.CSW
Baseline file Cambiado:12-07-2018 11:51:22, Viejo:C:\Users\Leiva-Urzúa\Desktop\JM Leon\nuevos\catalisis\pvp-ph7\lbasepvpauo.CSW, Nuevo:C:\Users\Leiva-Urzúa\Desktop\JM Leon\nuevos\catalisis\pst-20kd- ph7\lbasepstau.CSW
Final Modificaciones Método
<Longitud de onda actual> , 287,0

20 min;
20 min
Tiempo Colección:12-07-2018 12:05:21
Nombre Operador  :
Scan Versión 5.0.0.999
Lista Parámetros :
Instrumento  Cary 60
Versión Instrumento  2,00
Inicio (nm)  800,0
Parar (nm)  200,0
Modo X  Nanómetros
Modo Y  Abs
Vel. Barrido UV-Vis (nm/min)  4800,00
Intervalo Datos UV-Vis (nm)  1,00
Tiempo Prom. (seg) UV-Vis  0,0125
Modo de haz  Haz Doble
Corrección Línea Base  Encen.
Tipo Línea Base  Corrección de Línea Base
Nombre Archivo Línea Base  C:\Users\Leiva-Urzúa\Desktop\JM Leon\nuevos\catalisis\pst-20kd- ph7\lbasepstau.CSW
Nombre Archivo Línea Base Patrón Ref
Modo Ciclo  Apag.
Bitacora de Método......:
Nombre Método    :
Fecha/Hora Informe:12-07-2018 10:35:42
Modificaciones Método:
Common Interval nm Cambiado:12-07-2018 11:11:46, Viejo:     5,00, Nuevo:     1,00
Baseline Correction Cambiado:12-07-2018 11:11:46, Viejo:0, Nuevo:1
Baseline file Cambiado:12-07-2018 11:43:00, Viejo:C:\Users\Leiva-Urzúa\Desktop\JM Leon\nuevos\catalisis\pvp-ph7\lbasepvpauo.CSW, Nuevo:C:\Users\Leiva-Urzúa\Desktop\JM Leon\nuevos\catalisis\pst-20kd- ph7\lbasepstau.CSW
Baseline file Cambiado:12-07-2018 11:46:16, Viejo:C:\Users\Leiva-Urzúa\Desktop\JM Leon\nuevos\catalisis\pst-20kd- ph7\lbasepstau.CSW, Nuevo:C:\Users\Leiva-Urzúa\Desktop\JM Leon\nuevos\catalisis\pvp-ph7\lbasepvpauo.CSW
Baseline file Cambiado:12-07-2018 11:51:22, Viejo:C:\Users\Leiva-Urzúa\Desktop\JM Leon\nuevos\catalisis\pvp-ph7\lbasepvpauo.CSW, Nuevo:C:\Users\Leiva-Urzúa\Desktop\JM Leon\nuevos\catalisis\pst-20kd- ph7\lbasepstau.CSW
Baseline file Cambiado:12-07-2018 11:56:50, Viejo:C:\Users\Leiva-Urzúa\Desktop\JM Leon\nuevos\catalisis\pst-20kd- ph7\lbasepstau.CSW, Nuevo:C:\Users\Leiva-Urzúa\Desktop\JM Leon\nuevos\catalisis\pvp-ph7\lbasepvpauo.CSW
Baseline file Cambiado:12-07-2018 12:01:24, Viejo:C:\Users\Leiva-Urzúa\Desktop\JM Leon\nuevos\catalisis\pvp-ph7\lbasepvpauo.CSW, Nuevo:C:\Users\Leiva-Urzúa\Desktop\JM Leon\nuevos\catalisis\pst-20kd- ph7\lbasepstau.CSW
Final Modificaciones Método
<Longitud de onda actual> , 227,0

30 min;
30 min
Tiempo Colección:12-07-2018 12:15:12
Nombre Operador  :
Scan Versión 5.0.0.999
Lista Parámetros :
Instrumento  Cary 60
Versión Instrumento  2,00
Inicio (nm)  800,0
Parar (nm)  200,0
Modo X  Nanómetros
Modo Y  Abs
Vel. Barrido UV-Vis (nm/min)  4800,00
Intervalo Datos UV-Vis (nm)  1,00
Tiempo Prom. (seg) UV-Vis  0,0125
Modo de haz  Haz Doble
Corrección Línea Base  Encen.
Tipo Línea Base  Corrección de Línea Base
Nombre Archivo Línea Base  C:\Users\Leiva-Urzúa\Desktop\JM Leon\nuevos\catalisis\pst-20kd- ph7\lbasepstau.CSW
Nombre Archivo Línea Base Patrón Ref
Modo Ciclo  Apag.
Bitacora de Método......:
Nombre Método    :
Fecha/Hora Informe:12-07-2018 10:35:42
Modificaciones Método:
Common Interval nm Cambiado:12-07-2018 11:11:46, Viejo:     5,00, Nuevo:     1,00
Baseline Correction Cambiado:12-07-2018 11:11:46, Viejo:0, Nuevo:1
Baseline file Cambiado:12-07-2018 11:43:00, Viejo:C:\Users\Leiva-Urzúa\Desktop\JM Leon\nuevos\catalisis\pvp-ph7\lbasepvpauo.CSW, Nuevo:C:\Users\Leiva-Urzúa\Desktop\JM Leon\nuevos\catalisis\pst-20kd- ph7\lbasepstau.CSW
Baseline file Cambiado:12-07-2018 11:46:16, Viejo:C:\Users\Leiva-Urzúa\Desktop\JM Leon\nuevos\catalisis\pst-20kd- ph7\lbasepstau.CSW, Nuevo:C:\Users\Leiva-Urzúa\Desktop\JM Leon\nuevos\catalisis\pvp-ph7\lbasepvpauo.CSW
Baseline file Cambiado:12-07-2018 11:51:22, Viejo:C:\Users\Leiva-Urzúa\Desktop\JM Leon\nuevos\catalisis\pvp-ph7\lbasepvpauo.CSW, Nuevo:C:\Users\Leiva-Urzúa\Desktop\JM Leon\nuevos\catalisis\pst-20kd- ph7\lbasepstau.CSW
Baseline file Cambiado:12-07-2018 11:56:50, Viejo:C:\Users\Leiva-Urzúa\Desktop\JM Leon\nuevos\catalisis\pst-20kd- ph7\lbasepstau.CSW, Nuevo:C:\Users\Leiva-Urzúa\Desktop\JM Leon\nuevos\catalisis\pvp-ph7\lbasepvpauo.CSW
Baseline file Cambiado:12-07-2018 12:01:24, Viejo:C:\Users\Leiva-Urzúa\Desktop\JM Leon\nuevos\catalisis\pvp-ph7\lbasepvpauo.CSW, Nuevo:C:\Users\Leiva-Urzúa\Desktop\JM Leon\nuevos\catalisis\pst-20kd- ph7\lbasepstau.CSW
Baseline file Cambiado:12-07-2018 12:06:23, Viejo:C:\Users\Leiva-Urzúa\Desktop\JM Leon\nuevos\catalisis\pst-20kd- ph7\lbasepstau.CSW, Nuevo:C:\Users\Leiva-Urzúa\Desktop\JM Leon\nuevos\catalisis\pvp-ph7\lbasepvpauo.CSW
Baseline file Cambiado:12-07-2018 12:10:24, Viejo:C:\Users\Leiva-Urzúa\Desktop\JM Leon\nuevos\catalisis\pvp-ph7\lbasepvpauo.CSW, Nuevo:C:\Users\Leiva-Urzúa\Desktop\JM Leon\nuevos\catalisis\pst-20kd- ph7\lbasepstau.CSW
Final Modificaciones Método
<Longitud de onda actual> , 222,0

40 min;
40 min
Tiempo Colección:12-07-2018 12:25:13
Nombre Operador  :
Scan Versión 5.0.0.999
Lista Parámetros :
Instrumento  Cary 60
Versión Instrumento  2,00
Inicio (nm)  800,0
Parar (nm)  200,0
Modo X  Nanómetros
Modo Y  Abs
Vel. Barrido UV-Vis (nm/min)  4800,00
Intervalo Datos UV-Vis (nm)  1,00
Tiempo Prom. (seg) UV-Vis  0,0125
Modo de haz  Haz Doble
Corrección Línea Base  Encen.
Tipo Línea Base  Corrección de Línea Base
Nombre Archivo Línea Base  C:\Users\Leiva-Urzúa\Desktop\JM Leon\nuevos\catalisis\pst-20kd- ph7\lbasepstau.CSW
Nombre Archivo Línea Base Patrón Ref
Modo Ciclo  Apag.
Bitacora de Método......:
Nombre Método    :
Fecha/Hora Informe:12-07-2018 10:35:42
Modificaciones Método:
Common Interval nm Cambiado:12-07-2018 11:11:46, Viejo:     5,00, Nuevo:     1,00
Baseline Correction Cambiado:12-07-2018 11:11:46, Viejo:0, Nuevo:1
Baseline file Cambiado:12-07-2018 11:43:00, Viejo:C:\Users\Leiva-Urzúa\Desktop\JM Leon\nuevos\catalisis\pvp-ph7\lbasepvpauo.CSW, Nuevo:C:\Users\Leiva-Urzúa\Desktop\JM Leon\nuevos\catalisis\pst-20kd- ph7\lbasepstau.CSW
Baseline file Cambiado:12-07-2018 11:46:16, Viejo:C:\Users\Leiva-Urzúa\Desktop\JM Leon\nuevos\catalisis\pst-20kd- ph7\lbasepstau.CSW, Nuevo:C:\Users\Leiva-Urzúa\Desktop\JM Leon\nuevos\catalisis\pvp-ph7\lbasepvpauo.CSW
Baseline file Cambiado:12-07-2018 11:51:22, Viejo:C:\Users\Leiva-Urzúa\Desktop\JM Leon\nuevos\catalisis\pvp-ph7\lbasepvpauo.CSW, Nuevo:C:\Users\Leiva-Urzúa\Desktop\JM Leon\nuevos\catalisis\pst-20kd- ph7\lbasepstau.CSW
Baseline file Cambiado:12-07-2018 11:56:50, Viejo:C:\Users\Leiva-Urzúa\Desktop\JM Leon\nuevos\catalisis\pst-20kd- ph7\lbasepstau.CSW, Nuevo:C:\Users\Leiva-Urzúa\Desktop\JM Leon\nuevos\catalisis\pvp-ph7\lbasepvpauo.CSW
Baseline file Cambiado:12-07-2018 12:01:24, Viejo:C:\Users\Leiva-Urzúa\Desktop\JM Leon\nuevos\catalisis\pvp-ph7\lbasepvpauo.CSW, Nuevo:C:\Users\Leiva-Urzúa\Desktop\JM Leon\nuevos\catalisis\pst-20kd- ph7\lbasepstau.CSW
Baseline file Cambiado:12-07-2018 12:06:23, Viejo:C:\Users\Leiva-Urzúa\Desktop\JM Leon\nuevos\catalisis\pst-20kd- ph7\lbasepstau.CSW, Nuevo:C:\Users\Leiva-Urzúa\Desktop\JM Leon\nuevos\catalisis\pvp-ph7\lbasepvpauo.CSW
Baseline file Cambiado:12-07-2018 12:10:24, Viejo:C:\Users\Leiva-Urzúa\Desktop\JM Leon\nuevos\catalisis\pvp-ph7\lbasepvpauo.CSW, Nuevo:C:\Users\Leiva-Urzúa\Desktop\JM Leon\nuevos\catalisis\pst-20kd- ph7\lbasepstau.CSW
Final Modificaciones Método
<Longitud de onda actual> , 239,4

50 min;
50 min
Tiempo Colección:12-07-2018 12:35:32
Nombre Operador  :
Scan Versión 5.0.0.999
Lista Parámetros :
Instrumento  Cary 60
Versión Instrumento  2,00
Inicio (nm)  800,0
Parar (nm)  200,0
Modo X  Nanómetros
Modo Y  Abs
Vel. Barrido UV-Vis (nm/min)  4800,00
Intervalo Datos UV-Vis (nm)  1,00
Tiempo Prom. (seg) UV-Vis  0,0125
Modo de haz  Haz Doble
Corrección Línea Base  Encen.
Tipo Línea Base  Corrección de Línea Base
Nombre Archivo Línea Base  C:\Users\Leiva-Urzúa\Desktop\JM Leon\nuevos\catalisis\pst-20kd- ph7\lbasepstau.CSW
Nombre Archivo Línea Base Patrón Ref
Modo Ciclo  Apag.
Bitacora de Método......:
Nombre Método    :
Fecha/Hora Informe:12-07-2018 10:35:42
Modificaciones Método:
Common Interval nm Cambiado:12-07-2018 11:11:46, Viejo:     5,00, Nuevo:     1,00
Baseline Correction Cambiado:12-07-2018 11:11:46, Viejo:0, Nuevo:1
Baseline file Cambiado:12-07-2018 11:43:00, Viejo:C:\Users\Leiva-Urzúa\Desktop\JM Leon\nuevos\catalisis\pvp-ph7\lbasepvpauo.CSW, Nuevo:C:\Users\Leiva-Urzúa\Desktop\JM Leon\nuevos\catalisis\pst-20kd- ph7\lbasepstau.CSW
Baseline file Cambiado:12-07-2018 11:46:16, Viejo:C:\Users\Leiva-Urzúa\Desktop\JM Leon\nuevos\catalisis\pst-20kd- ph7\lbasepstau.CSW, Nuevo:C:\Users\Leiva-Urzúa\Desktop\JM Leon\nuevos\catalisis\pvp-ph7\lbasepvpauo.CSW
Baseline file Cambiado:12-07-2018 11:51:22, Viejo:C:\Users\Leiva-Urzúa\Desktop\JM Leon\nuevos\catalisis\pvp-ph7\lbasepvpauo.CSW, Nuevo:C:\Users\Leiva-Urzúa\Desktop\JM Leon\nuevos\catalisis\pst-20kd- ph7\lbasepstau.CSW
Baseline file Cambiado:12-07-2018 11:56:50, Viejo:C:\Users\Leiva-Urzúa\Desktop\JM Leon\nuevos\catalisis\pst-20kd- ph7\lbasepstau.CSW, Nuevo:C:\Users\Leiva-Urzúa\Desktop\JM Leon\nuevos\catalisis\pvp-ph7\lbasepvpauo.CSW
Baseline file Cambiado:12-07-2018 12:01:24, Viejo:C:\Users\Leiva-Urzúa\Desktop\JM Leon\nuevos\catalisis\pvp-ph7\lbasepvpauo.CSW, Nuevo:C:\Users\Leiva-Urzúa\Desktop\JM Leon\nuevos\catalisis\pst-20kd- ph7\lbasepstau.CSW
Baseline file Cambiado:12-07-2018 12:06:23, Viejo:C:\Users\Leiva-Urzúa\Desktop\JM Leon\nuevos\catalisis\pst-20kd- ph7\lbasepstau.CSW, Nuevo:C:\Users\Leiva-Urzúa\Desktop\JM Leon\nuevos\catalisis\pvp-ph7\lbasepvpauo.CSW
